gridID,TreeFrac,CropFrac,ShrubFrac,HerbFrac
4990,0.2099,0.1103,0.1552,0.5004
4991,0.2351,0.1180,0.1111,0.5024
4992,0.1609,0.2318,0.0767,0.4731
4993,0.1501,0.3324,0.0581,0.4319
4994,0.1797,0.2024,0.0689,0.5150
4995,0.2776,0.1187,0.0735,0.5003
4996,0.3173,0.0931,0.0566,0.5180
4997,0.3348,0.0980,0.0548,0.4945
4998,0.2995,0.1439,0.0504,0.4783
4999,0.2126,0.1422,0.0584,0.5376
5000,0.2587,0.1575,0.0542,0.5045
5001,0.2905,0.1741,0.0535,0.4598
5002,0.1932,0.3472,0.0449,0.3753
5003,0.1374,0.3131,0.0485,0.3248
5004,0.1489,0.4878,0.0401,0.3044
5005,0.2070,0.4089,0.0457,0.3228
5006,0.2490,0.2673,0.0679,0.3915
5007,0.1208,0.4954,0.0471,0.3128
5008,0.1670,0.3163,0.0656,0.4008
5009,0.2147,0.2927,0.0557,0.4210
5010,0.3753,0.2383,0.0359,0.3398
5011,0.4353,0.1406,0.0504,0.3550
5012,0.1502,0.1432,0.0934,0.5418
5013,0.1018,0.0470,0.0611,0.2705
5014,0.0064,0.0015,0.0040,0.0149
5015,0.0000,0.0000,0.0000,0.0000
5016,0.0000,0.0000,0.0000,0.0000
5017,0.0000,0.0000,0.0000,0.0000
5018,0.0000,0.0000,0.0000,0.0000
5019,0.0000,0.0000,0.0000,0.0000
5020,0.0000,0.0000,0.0000,0.0000
5021,0.0000,0.0000,0.0000,0.0000
5022,0.0000,0.0000,0.0000,0.0000
5023,0.0000,0.0000,0.0000,0.0000
5024,0.0000,0.0000,0.0000,0.0000
5025,0.0000,0.0000,0.0000,0.0000
5026,0.0000,0.0000,0.0000,0.0000
5027,0.0000,0.0000,0.0000,0.0000
5028,0.0000,0.0000,0.0000,0.0000
5029,0.0000,0.0000,0.0000,0.0000
5030,0.0000,0.0000,0.0000,0.0000
5031,0.0000,0.0000,0.0000,0.0000
5032,0.0000,0.0000,0.0000,0.0000
5033,0.0000,0.0000,0.0000,0.0000
5034,0.0000,0.0000,0.0000,0.0000
5035,0.0000,0.0000,0.0000,0.0000
5036,0.0000,0.0000,0.0000,0.0000
5037,0.0000,0.0000,0.0000,0.0000
5038,0.0000,0.0000,0.0000,0.0000
5039,0.0000,0.0000,0.0000,0.0000
5040,0.0000,0.0000,0.0000,0.0000
5041,0.0000,0.0000,0.0000,0.0000
5042,0.0000,0.0000,0.0000,0.0000
5043,0.0000,0.0000,0.0000,0.0000
5044,0.0000,0.0000,0.0000,0.0000
5045,0.0000,0.0000,0.0000,0.0000
5046,0.0000,0.0000,0.0000,0.0000
5047,0.0000,0.0000,0.0000,0.0000
5048,0.0000,0.0000,0.0000,0.0000
5049,0.0000,0.0000,0.0000,0.0000
5050,0.0000,0.0000,0.0000,0.0000
5051,0.0000,0.0000,0.0000,0.0000
5052,0.0000,0.0000,0.0000,0.0000
5053,0.0000,0.0000,0.0000,0.0000
5054,0.0000,0.0000,0.0000,0.0000
5055,0.0000,0.0000,0.0000,0.0000
5056,0.0000,0.0000,0.0000,0.0000
5057,0.0000,0.0000,0.0000,0.0000
5058,0.0000,0.0000,0.0000,0.0000
5059,0.0000,0.0000,0.0000,0.0000
5060,0.0000,0.0000,0.0000,0.0000
5061,0.0000,0.0000,0.0000,0.0000
5062,0.0000,0.0000,0.0000,0.0000
5063,0.0000,0.0000,0.0000,0.0000
5064,0.0000,0.0000,0.0000,0.0000
5065,0.0000,0.0000,0.0000,0.0000
5066,0.0000,0.0000,0.0000,0.0000
5067,0.0173,0.6846,0.0353,0.1975
5068,0.0072,0.2666,0.0368,0.4012
5069,0.0694,0.0975,0.1781,0.4990
5070,0.0589,0.0545,0.2061,0.5909
5071,0.1904,0.0088,0.3221,0.4280
5072,0.2051,0.0000,0.3783,0.3769
5073,0.0301,0.0058,0.3232,0.5538
5074,0.0070,0.0058,0.0982,0.1806
5075,0.0209,0.0592,0.2499,0.3948
5076,0.0222,0.0003,0.4483,0.4484
5077,0.0038,0.0079,0.4025,0.4467
5078,0.0041,0.0176,0.3815,0.4253
5079,0.0014,0.0009,0.3895,0.4728
5080,0.0228,0.0000,0.4816,0.3586
5081,0.0018,0.0004,0.4939,0.3641
5082,0.0001,0.0000,0.4482,0.3933
5083,0.0022,0.0059,0.4129,0.4155
5084,0.0021,0.0019,0.4068,0.4780
5085,0.0053,0.2824,0.2217,0.3334
5086,0.0053,0.2048,0.2660,0.3385
5087,0.0199,0.5702,0.1101,0.2279
5088,0.0119,0.0193,0.3733,0.5095
5089,0.0103,0.0041,0.4543,0.4411
5090,0.0036,0.0016,0.4588,0.4559
5091,0.0047,0.0021,0.4677,0.4302
5092,0.0010,0.0001,0.4559,0.4461
5093,0.0059,0.0000,0.4610,0.4527
5094,0.0212,0.0000,0.3985,0.4855
5095,0.0017,0.0000,0.2911,0.5279
5096,0.0054,0.0000,0.3050,0.3558
5097,0.0023,0.0002,0.2628,0.3340
5098,0.0089,0.0000,0.3871,0.3083
5099,0.0141,0.0000,0.4548,0.3111
5100,0.0107,0.0000,0.4241,0.3380
5101,0.0094,0.0000,0.4251,0.3691
5102,0.0273,0.0000,0.4384,0.4112
5103,0.1512,0.0030,0.4678,0.3118
5104,0.0473,0.0146,0.5116,0.3356
5105,0.0329,0.0755,0.4199,0.3788
5106,0.1027,0.0839,0.4455,0.3300
5107,0.1820,0.0218,0.4796,0.2881
5108,0.1386,0.0276,0.4929,0.3072
5109,0.1204,0.0290,0.4616,0.3434
5110,0.1881,0.0206,0.4396,0.3197
5111,0.1525,0.0019,0.4619,0.3363
5112,0.2225,0.0001,0.5145,0.2472
5113,0.1795,0.0000,0.5644,0.2409
5114,0.0983,0.0104,0.6259,0.2491
5115,0.0834,0.0868,0.5300,0.2818
5116,0.0594,0.0386,0.5548,0.3072
5117,0.0709,0.0385,0.5400,0.3037
5118,0.1043,0.0731,0.3942,0.3609
5119,0.2027,0.0565,0.4445,0.2569
5120,0.1575,0.0044,0.5799,0.2254
5121,0.1454,0.0012,0.6339,0.1918
5122,0.1290,0.0003,0.6227,0.2231
5123,0.1366,0.0023,0.5837,0.2483
5124,0.1964,0.0030,0.5034,0.2641
5125,0.1285,0.2813,0.2677,0.2769
5126,0.1615,0.0620,0.3841,0.3512
5127,0.1323,0.2110,0.3236,0.3009
5128,0.2310,0.0348,0.3544,0.3422
5129,0.2348,0.2244,0.2562,0.2580
5130,0.2778,0.1436,0.2114,0.3358
5131,0.2780,0.0693,0.2982,0.3323
5132,0.2285,0.0414,0.3634,0.3343
5133,0.1890,0.1454,0.2900,0.3494
5134,0.2029,0.1260,0.2791,0.3661
5135,0.1705,0.2571,0.1126,0.4271
5136,0.2043,0.1471,0.1019,0.4757
5137,0.2034,0.1762,0.1047,0.4771
5138,0.1309,0.3503,0.0853,0.4115
5139,0.1424,0.3421,0.0635,0.4297
5140,0.1568,0.2415,0.0680,0.4939
5141,0.1659,0.2176,0.0752,0.5130
5142,0.2011,0.1827,0.0817,0.5060
5143,0.2137,0.1710,0.0705,0.5192
5144,0.1483,0.2662,0.0603,0.4812
5145,0.3221,0.0926,0.0564,0.5085
5146,0.3290,0.1059,0.0527,0.4791
5147,0.3691,0.0950,0.0550,0.4499
5148,0.2632,0.0566,0.0779,0.5849
5149,0.2035,0.0755,0.0735,0.6235
5150,0.2321,0.2030,0.0489,0.4976
5151,0.3418,0.1615,0.0461,0.4272
5152,0.2975,0.2164,0.0480,0.3458
5153,0.1396,0.4252,0.0394,0.3666
5154,0.0731,0.5834,0.0332,0.2958
5155,0.1071,0.4819,0.0506,0.3318
5156,0.1746,0.4076,0.0434,0.3540
5157,0.1924,0.3259,0.0440,0.3646
5158,0.3735,0.2283,0.0454,0.3329
5159,0.4873,0.1526,0.0329,0.2814
5160,0.4077,0.1861,0.0429,0.2895
5161,0.3265,0.1483,0.0494,0.2482
5162,0.2483,0.1356,0.0692,0.3820
5163,0.0761,0.0164,0.0630,0.3013
5164,0.0037,0.0002,0.0052,0.0276
5165,0.0000,0.0000,0.0000,0.0000
5166,0.0000,0.0000,0.0000,0.0000
5167,0.0000,0.0000,0.0000,0.0000
5168,0.0000,0.0000,0.0000,0.0000
5169,0.0000,0.0000,0.0000,0.0000
5170,0.0000,0.0000,0.0000,0.0000
5171,0.0000,0.0000,0.0000,0.0000
5172,0.0000,0.0000,0.0000,0.0000
5173,0.0000,0.0000,0.0000,0.0000
5174,0.0000,0.0000,0.0000,0.0000
5175,0.0000,0.0000,0.0000,0.0000
5176,0.0000,0.0000,0.0000,0.0000
5177,0.0000,0.0000,0.0000,0.0000
5178,0.0000,0.0000,0.0000,0.0000
5179,0.0000,0.0000,0.0000,0.0000
5180,0.0000,0.0000,0.0000,0.0000
5181,0.0000,0.0000,0.0000,0.0000
5182,0.0000,0.0000,0.0000,0.0000
5183,0.0000,0.0000,0.0000,0.0000
5184,0.0000,0.0000,0.0000,0.0000
5185,0.0000,0.0000,0.0000,0.0000
5186,0.0000,0.0000,0.0000,0.0000
5187,0.0000,0.0000,0.0000,0.0000
5188,0.0000,0.0000,0.0000,0.0000
5189,0.0000,0.0000,0.0000,0.0000
5190,0.0000,0.0000,0.0000,0.0000
5191,0.0000,0.0000,0.0000,0.0000
5192,0.0000,0.0000,0.0000,0.0000
5193,0.0000,0.0000,0.0000,0.0000
5194,0.0000,0.0000,0.0000,0.0000
5195,0.0000,0.0000,0.0000,0.0000
5196,0.0000,0.0000,0.0000,0.0000
5197,0.0000,0.0000,0.0000,0.0000
5198,0.0000,0.0000,0.0000,0.0000
5199,0.0000,0.0000,0.0000,0.0000
5200,0.0000,0.0000,0.0000,0.0000
5201,0.0000,0.0000,0.0000,0.0000
5202,0.0000,0.0000,0.0000,0.0000
5203,0.0000,0.0000,0.0000,0.0000
5204,0.0000,0.0000,0.0000,0.0000
5205,0.0000,0.0000,0.0000,0.0000
5206,0.0000,0.0000,0.0000,0.0000
5207,0.0000,0.0000,0.0000,0.0000
5208,0.0000,0.0000,0.0000,0.0000
5209,0.0000,0.0000,0.0000,0.0000
5210,0.0000,0.0000,0.0000,0.0000
5211,0.0000,0.0000,0.0000,0.0000
5212,0.0000,0.0000,0.0000,0.0000
5213,0.0000,0.0000,0.0000,0.0000
5214,0.0000,0.0000,0.0000,0.0000
5215,0.0000,0.0000,0.0000,0.0000
5216,0.0154,0.7248,0.0271,0.1601
5217,0.1244,0.2566,0.1974,0.3551
5218,0.2769,0.0103,0.3442,0.3222
5219,0.2376,0.0012,0.3588,0.3712
5220,0.3007,0.0009,0.3791,0.2855
5221,0.1127,0.0081,0.3346,0.4795
5222,0.0300,0.0021,0.3229,0.5260
5223,0.0108,0.0173,0.2073,0.3895
5224,0.0525,0.1123,0.2878,0.4346
5225,0.0202,0.0399,0.3890,0.4469
5226,0.0109,0.0302,0.3863,0.4275
5227,0.0014,0.0012,0.3997,0.4812
5228,0.0053,0.0004,0.3606,0.3521
5229,0.0071,0.0001,0.4374,0.3981
5230,0.0108,0.0010,0.4616,0.3818
5231,0.0404,0.0000,0.4899,0.3348
5232,0.0021,0.0044,0.4645,0.3540
5233,0.0060,0.0538,0.4033,0.3150
5234,0.0119,0.2280,0.2089,0.2641
5235,0.0155,0.3808,0.1668,0.2167
5236,0.0089,0.2698,0.2719,0.3548
5237,0.0050,0.0008,0.4058,0.4997
5238,0.0132,0.0006,0.4346,0.4924
5239,0.0092,0.0015,0.4679,0.4604
5240,0.0074,0.0001,0.4740,0.4447
5241,0.0048,0.0000,0.4666,0.4470
5242,0.0096,0.0032,0.3967,0.4747
5243,0.0046,0.0000,0.3114,0.4245
5244,0.0024,0.0000,0.2709,0.3928
5245,0.0032,0.0000,0.2964,0.3552
5246,0.0064,0.0000,0.2607,0.3042
5247,0.0155,0.0001,0.3411,0.3007
5248,0.0301,0.0001,0.4563,0.2939
5249,0.0098,0.0000,0.4132,0.3212
5250,0.0218,0.0003,0.4257,0.3510
5251,0.0607,0.0019,0.4373,0.3663
5252,0.3205,0.0206,0.4166,0.2292
5253,0.1660,0.0281,0.5117,0.2599
5254,0.0419,0.0969,0.4444,0.3496
5255,0.0821,0.0848,0.4149,0.3653
5256,0.1983,0.0537,0.3967,0.3235
5257,0.1534,0.0506,0.4084,0.3407
5258,0.0995,0.0101,0.4630,0.3499
5259,0.1494,0.0004,0.4950,0.3147
5260,0.1679,0.0002,0.4827,0.3126
5261,0.1376,0.0009,0.5164,0.3100
5262,0.1213,0.0059,0.5703,0.2710
5263,0.1263,0.0024,0.5563,0.2766
5264,0.1088,0.0233,0.5055,0.3026
5265,0.0913,0.0338,0.4944,0.2910
5266,0.0817,0.0463,0.4762,0.3099
5267,0.1089,0.0383,0.4777,0.3312
5268,0.1689,0.0084,0.4299,0.3506
5269,0.1795,0.0070,0.4830,0.2982
5270,0.1750,0.0012,0.5555,0.2407
5271,0.1740,0.0011,0.5596,0.2473
5272,0.2187,0.0025,0.4789,0.2725
5273,0.2529,0.0114,0.3852,0.3050
5274,0.2700,0.0306,0.2985,0.3522
5275,0.1775,0.1528,0.3155,0.3156
5276,0.1847,0.1344,0.3203,0.3337
5277,0.2071,0.2166,0.2519,0.2904
5278,0.2566,0.0812,0.2371,0.3857
5279,0.2630,0.0526,0.2763,0.3829
5280,0.2146,0.0737,0.3280,0.3655
5281,0.2345,0.0960,0.3066,0.3395
5282,0.1301,0.1867,0.2580,0.3544
5283,0.2385,0.0646,0.2281,0.4409
5284,0.2311,0.1110,0.1455,0.4543
5285,0.2382,0.0917,0.1189,0.4797
5286,0.1851,0.1529,0.0963,0.5141
5287,0.1864,0.1623,0.0742,0.5495
5288,0.1805,0.1932,0.0569,0.5019
5289,0.1324,0.2955,0.0520,0.4999
5290,0.1638,0.2572,0.0518,0.5075
5291,0.2773,0.0867,0.0615,0.5535
5292,0.3265,0.0805,0.0649,0.5075
5293,0.2727,0.1396,0.0562,0.5039
5294,0.2824,0.1366,0.0505,0.5037
5295,0.2969,0.1108,0.0533,0.4850
5296,0.3913,0.0302,0.0735,0.4792
5297,0.3627,0.0603,0.0708,0.4862
5298,0.3844,0.0445,0.0673,0.4766
5299,0.4208,0.0438,0.0715,0.4425
5300,0.2797,0.2630,0.0455,0.3943
5301,0.3306,0.2331,0.0429,0.3739
5302,0.2140,0.4203,0.0316,0.3135
5303,0.0774,0.4707,0.0409,0.3584
5304,0.0818,0.5371,0.0419,0.3119
5305,0.3444,0.3008,0.0413,0.2978
5306,0.3114,0.3479,0.0311,0.2957
5307,0.5159,0.1644,0.0209,0.2876
5308,0.4956,0.0908,0.0492,0.3113
5309,0.4856,0.1115,0.0517,0.2951
5310,0.3120,0.1867,0.0520,0.3401
5311,0.1965,0.2094,0.0757,0.4848
5312,0.1033,0.0824,0.1049,0.5313
5313,0.0233,0.0098,0.0259,0.1059
5314,0.0081,0.0053,0.0062,0.0326
5315,0.0000,0.0000,0.0000,0.0000
5316,0.0000,0.0000,0.0000,0.0000
5317,0.0000,0.0000,0.0000,0.0000
5318,0.0000,0.0000,0.0000,0.0000
5319,0.0000,0.0000,0.0000,0.0000
5320,0.0000,0.0000,0.0000,0.0000
5321,0.0000,0.0000,0.0000,0.0000
5322,0.0000,0.0000,0.0000,0.0000
5323,0.0000,0.0000,0.0000,0.0000
5324,0.0000,0.0000,0.0000,0.0000
5325,0.0000,0.0000,0.0000,0.0000
5326,0.0000,0.0000,0.0000,0.0000
5327,0.0000,0.0000,0.0000,0.0000
5328,0.0000,0.0000,0.0000,0.0000
5329,0.0000,0.0000,0.0000,0.0000
5330,0.0000,0.0000,0.0000,0.0000
5331,0.0000,0.0000,0.0000,0.0000
5332,0.0000,0.0000,0.0000,0.0000
5333,0.0000,0.0000,0.0000,0.0000
5334,0.0000,0.0000,0.0000,0.0000
5335,0.0000,0.0000,0.0000,0.0000
5336,0.0000,0.0000,0.0000,0.0000
5337,0.0000,0.0000,0.0000,0.0000
5338,0.0000,0.0000,0.0000,0.0000
5339,0.0000,0.0000,0.0000,0.0000
5340,0.0000,0.0000,0.0000,0.0000
5341,0.0000,0.0000,0.0000,0.0000
5342,0.0000,0.0000,0.0000,0.0000
5343,0.0000,0.0000,0.0000,0.0000
5344,0.0000,0.0000,0.0000,0.0000
5345,0.0000,0.0000,0.0000,0.0000
5346,0.0000,0.0000,0.0000,0.0000
5347,0.0000,0.0000,0.0000,0.0000
5348,0.0000,0.0000,0.0000,0.0000
5349,0.0000,0.0000,0.0000,0.0000
5350,0.0000,0.0000,0.0000,0.0000
5351,0.0000,0.0000,0.0000,0.0000
5352,0.0000,0.0000,0.0000,0.0000
5353,0.0000,0.0000,0.0000,0.0000
5354,0.0000,0.0000,0.0000,0.0000
5355,0.0000,0.0000,0.0000,0.0000
5356,0.0000,0.0000,0.0000,0.0000
5357,0.0000,0.0000,0.0000,0.0000
5358,0.0000,0.0000,0.0000,0.0000
5359,0.0000,0.0000,0.0000,0.0000
5360,0.0000,0.0000,0.0000,0.0000
5361,0.0000,0.0000,0.0000,0.0000
5362,0.0000,0.0000,0.0000,0.0000
5363,0.0000,0.0000,0.0000,0.0000
5364,0.0000,0.0000,0.0000,0.0000
5365,0.0711,0.3994,0.1056,0.3369
5366,0.0661,0.3762,0.1103,0.3803
5367,0.2038,0.1666,0.2340,0.3230
5368,0.3630,0.0001,0.3859,0.2330
5369,0.2261,0.0016,0.3630,0.3540
5370,0.0483,0.0860,0.2370,0.5436
5371,0.0237,0.0900,0.2568,0.5484
5372,0.0149,0.0135,0.3492,0.5566
5373,0.0140,0.0201,0.3521,0.5007
5374,0.0422,0.0957,0.3238,0.3940
5375,0.0007,0.0002,0.4147,0.4348
5376,0.0008,0.0006,0.3944,0.4067
5377,0.0026,0.0000,0.4017,0.3217
5378,0.0082,0.0015,0.4116,0.3385
5379,0.0004,0.0000,0.3457,0.4289
5380,0.0007,0.0001,0.4573,0.4203
5381,0.0010,0.0000,0.4491,0.3211
5382,0.0011,0.0070,0.3734,0.2565
5383,0.0003,0.0016,0.2893,0.2121
5384,0.0100,0.3004,0.1736,0.2784
5385,0.0057,0.2185,0.2533,0.3696
5386,0.0083,0.0024,0.4030,0.4943
5387,0.0157,0.0000,0.4401,0.4309
5388,0.0113,0.0005,0.4432,0.4687
5389,0.0089,0.0000,0.4344,0.4531
5390,0.0047,0.0000,0.3911,0.4911
5391,0.0018,0.0006,0.3046,0.4428
5392,0.0014,0.0005,0.2659,0.3206
5393,0.0033,0.0001,0.3254,0.3767
5394,0.0095,0.0000,0.2918,0.4141
5395,0.0097,0.0000,0.2797,0.3537
5396,0.0024,0.0000,0.2615,0.3072
5397,0.0141,0.0000,0.3269,0.3000
5398,0.0092,0.0000,0.3856,0.2822
5399,0.0242,0.0001,0.4399,0.3414
5400,0.0353,0.0011,0.4456,0.3548
5401,0.0936,0.0114,0.5143,0.3239
5402,0.0246,0.0042,0.5213,0.3415
5403,0.0392,0.0322,0.4366,0.3644
5404,0.0752,0.0091,0.4657,0.3823
5405,0.1614,0.0259,0.4609,0.3236
5406,0.1449,0.0182,0.4691,0.3309
5407,0.1318,0.0024,0.5104,0.3102
5408,0.0751,0.0016,0.5203,0.3180
5409,0.0914,0.0000,0.5302,0.3315
5410,0.0612,0.0124,0.5604,0.3253
5411,0.0993,0.0118,0.5228,0.3103
5412,0.1217,0.0048,0.5041,0.3233
5413,0.0759,0.0877,0.5064,0.2966
5414,0.1019,0.0518,0.4938,0.2838
5415,0.0508,0.0662,0.4695,0.3437
5416,0.1046,0.0303,0.5090,0.3119
5417,0.1313,0.0275,0.4646,0.3415
5418,0.2682,0.0147,0.4204,0.2647
5419,0.1996,0.0021,0.5047,0.2631
5420,0.1914,0.0016,0.5338,0.2560
5421,0.2672,0.0091,0.4451,0.2555
5422,0.2664,0.0018,0.4033,0.2882
5423,0.2239,0.2109,0.2162,0.3016
5424,0.1653,0.1601,0.2705,0.2867
5425,0.2339,0.2082,0.1915,0.3281
5426,0.2532,0.2017,0.1748,0.3363
5427,0.2060,0.0951,0.2417,0.4123
5428,0.2512,0.0957,0.2884,0.3349
5429,0.2392,0.0964,0.3117,0.3347
5430,0.2509,0.1168,0.2724,0.3420
5431,0.2161,0.1697,0.2097,0.3660
5432,0.1488,0.2518,0.0967,0.4392
5433,0.2006,0.2228,0.0702,0.4402
5434,0.3387,0.1311,0.0663,0.3982
5435,0.3225,0.0875,0.0642,0.4165
5436,0.2570,0.1295,0.0576,0.4628
5437,0.2356,0.0840,0.0859,0.5346
5438,0.2091,0.1521,0.0547,0.5539
5439,0.2132,0.1146,0.0538,0.5887
5440,0.2760,0.1273,0.0475,0.5193
5441,0.3702,0.0810,0.0478,0.4823
5442,0.3293,0.0917,0.0539,0.5025
5443,0.2969,0.0999,0.0568,0.5226
5444,0.2641,0.1614,0.0486,0.5086
5445,0.2585,0.1116,0.0658,0.5153
5446,0.3392,0.0866,0.0611,0.4967
5447,0.4147,0.0574,0.0592,0.4474
5448,0.4319,0.0576,0.0728,0.4140
5449,0.3332,0.1499,0.0551,0.4411
5450,0.3608,0.1968,0.0520,0.3679
5451,0.2305,0.3903,0.0311,0.3332
5452,0.1148,0.4322,0.0402,0.3495
5453,0.1223,0.5072,0.0369,0.2971
5454,0.3001,0.3059,0.0408,0.3314
5455,0.1793,0.3428,0.0499,0.3803
5456,0.6269,0.1154,0.0220,0.2134
5457,0.2921,0.1952,0.0576,0.4367
5458,0.3847,0.1502,0.0466,0.3573
5459,0.3234,0.1777,0.0525,0.3839
5460,0.1893,0.2652,0.0765,0.4138
5461,0.1733,0.2229,0.0820,0.4325
5462,0.1105,0.1335,0.0997,0.4733
5463,0.0256,0.0120,0.0340,0.1651
5464,0.0212,0.0160,0.0216,0.0872
5465,0.0000,0.0000,0.0000,0.0000
5466,0.0000,0.0000,0.0000,0.0000
5467,0.0000,0.0000,0.0000,0.0000
5468,0.0000,0.0000,0.0000,0.0000
5469,0.0000,0.0000,0.0000,0.0000
5470,0.0000,0.0000,0.0000,0.0000
5471,0.0000,0.0000,0.0000,0.0000
5472,0.0000,0.0000,0.0000,0.0000
5473,0.0000,0.0000,0.0000,0.0000
5474,0.0000,0.0000,0.0000,0.0000
5475,0.0000,0.0000,0.0000,0.0000
5476,0.0000,0.0000,0.0000,0.0000
5477,0.0000,0.0000,0.0000,0.0000
5478,0.0000,0.0000,0.0000,0.0000
5479,0.0000,0.0000,0.0000,0.0000
5480,0.0000,0.0000,0.0000,0.0000
5481,0.0000,0.0000,0.0000,0.0000
5482,0.0000,0.0000,0.0000,0.0000
5483,0.0000,0.0000,0.0000,0.0000
5484,0.0000,0.0000,0.0000,0.0000
5485,0.0000,0.0000,0.0000,0.0000
5486,0.0000,0.0000,0.0000,0.0000
5487,0.0000,0.0000,0.0000,0.0000
5488,0.0000,0.0000,0.0000,0.0000
5489,0.0000,0.0000,0.0000,0.0000
5490,0.0000,0.0000,0.0000,0.0000
5491,0.0000,0.0000,0.0000,0.0000
5492,0.0000,0.0000,0.0000,0.0000
5493,0.0000,0.0000,0.0000,0.0000
5494,0.0000,0.0000,0.0000,0.0000
5495,0.0000,0.0000,0.0000,0.0000
5496,0.0008,0.0002,0.0003,0.0058
5497,0.0129,0.0000,0.0074,0.0754
5498,0.0034,0.0000,0.0010,0.0133
5499,0.0021,0.0000,0.0010,0.0064
5500,0.0019,0.0000,0.0009,0.0127
5501,0.0000,0.0000,0.0001,0.0029
5502,0.0000,0.0000,0.0000,0.0000
5503,0.0000,0.0000,0.0000,0.0000
5504,0.0000,0.0000,0.0000,0.0000
5505,0.0000,0.0000,0.0000,0.0000
5506,0.0000,0.0000,0.0000,0.0000
5507,0.0000,0.0000,0.0000,0.0000
5508,0.0000,0.0000,0.0000,0.0001
5509,0.0170,0.0040,0.0126,0.0975
5510,0.0005,0.0000,0.0003,0.0021
5511,0.0013,0.0000,0.0008,0.0057
5512,0.0000,0.0000,0.0000,0.0000
5513,0.0000,0.0000,0.0000,0.0000
5514,0.1879,0.0733,0.2389,0.4423
5515,0.1087,0.3528,0.1348,0.3258
5516,0.0440,0.4402,0.0597,0.3260
5517,0.2642,0.0735,0.3160,0.2873
5518,0.2627,0.0000,0.3913,0.2994
5519,0.0780,0.0618,0.2762,0.5074
5520,0.0412,0.1654,0.2327,0.4892
5521,0.0203,0.0122,0.3467,0.5702
5522,0.0251,0.0145,0.3978,0.4410
5523,0.0061,0.0137,0.3596,0.3906
5524,0.0038,0.0009,0.4957,0.3750
5525,0.0024,0.0007,0.4288,0.3042
5526,0.0035,0.0005,0.4592,0.3585
5527,0.0015,0.0000,0.4358,0.4047
5528,0.0055,0.0000,0.3624,0.4528
5529,0.0094,0.0214,0.3583,0.3965
5530,0.0003,0.0001,0.4118,0.3555
5531,0.0005,0.0002,0.4115,0.2748
5532,0.0003,0.0009,0.3742,0.2541
5533,0.0050,0.1987,0.2123,0.2320
5534,0.0000,0.0000,0.3655,0.4802
5535,0.0003,0.0000,0.3529,0.4973
5536,0.0056,0.0000,0.4255,0.4374
5537,0.0384,0.0000,0.4355,0.4487
5538,0.0146,0.0000,0.4586,0.4318
5539,0.0038,0.0007,0.3652,0.4876
5540,0.0018,0.0000,0.2618,0.3614
5541,0.0046,0.0001,0.3160,0.3427
5542,0.0136,0.0008,0.2943,0.3811
5543,0.0019,0.0000,0.2861,0.4760
5544,0.0248,0.0000,0.3925,0.4455
5545,0.0044,0.0000,0.3235,0.4061
5546,0.0019,0.0000,0.2401,0.3178
5547,0.0153,0.0000,0.3667,0.3049
5548,0.0502,0.0011,0.4438,0.3346
5549,0.0625,0.0009,0.5008,0.3561
5550,0.0096,0.0002,0.4656,0.3806
5551,0.0055,0.0032,0.4368,0.3988
5552,0.0215,0.0072,0.4502,0.3778
5553,0.0413,0.0009,0.4967,0.3673
5554,0.0541,0.0071,0.5129,0.3390
5555,0.0591,0.0015,0.5423,0.3409
5556,0.0582,0.0002,0.5839,0.3106
5557,0.0530,0.0043,0.5305,0.3607
5558,0.0726,0.0034,0.4499,0.3925
5559,0.0643,0.0071,0.4894,0.3650
5560,0.0812,0.0018,0.5158,0.3378
5561,0.0846,0.0028,0.5495,0.3031
5562,0.0816,0.0159,0.5362,0.3087
5563,0.0559,0.0589,0.3840,0.3090
5564,0.1258,0.0973,0.3947,0.3037
5565,0.0803,0.0094,0.5850,0.3017
5566,0.1115,0.0308,0.5067,0.3291
5567,0.2170,0.0923,0.3821,0.2776
5568,0.1857,0.0370,0.3996,0.3207
5569,0.1446,0.0058,0.5002,0.3262
5570,0.1751,0.0003,0.5322,0.2775
5571,0.2083,0.0060,0.4461,0.3148
5572,0.2194,0.0703,0.3095,0.3723
5573,0.2018,0.0810,0.3739,0.3136
5574,0.0905,0.4699,0.1534,0.2516
5575,0.1244,0.3241,0.1729,0.3382
5576,0.1910,0.2455,0.1981,0.3326
5577,0.2577,0.2085,0.2069,0.2936
5578,0.0970,0.4117,0.1499,0.2666
5579,0.2586,0.2090,0.2100,0.2945
5580,0.3121,0.1837,0.1869,0.2765
5581,0.1867,0.3694,0.0615,0.3332
5582,0.2280,0.1557,0.0626,0.3151
5583,0.2067,0.0793,0.0442,0.2473
5584,0.2568,0.0687,0.0418,0.3317
5585,0.2248,0.1067,0.0496,0.4971
5586,0.1915,0.1808,0.0561,0.5161
5587,0.2698,0.1168,0.0792,0.5019
5588,0.2938,0.0497,0.0824,0.5545
5589,0.2942,0.0711,0.0508,0.5678
5590,0.3297,0.1129,0.0369,0.5040
5591,0.2986,0.1543,0.0320,0.4907
5592,0.2521,0.1164,0.0588,0.5429
5593,0.2452,0.1801,0.0508,0.4989
5594,0.1348,0.1970,0.0617,0.5739
5595,0.2435,0.1533,0.0584,0.5264
5596,0.2955,0.1578,0.0477,0.4809
