EcoTypeID,VegID,treeSpecfrac,EcoTypeDescription
3193,Alnus glutinosa,0.007910069,
3193,Alnus rugosa,0.03698967,
3193,Asimina triloba,0.003269027,
3193,Betula alleghaniensis,0.007631877,
3193,Betula papyrifera,0.01458545,
3193,Betula populifolia,0.002526051,
3193,Carpinus caroliniana,0.003919643,
3193,Carya,0.002667844,
3193,Carya glabra,1.26E-05,
3193,Celtis occidentalis,0.00726079,
3193,Cercis,7.46E-06,
3193,Cercis canadensis,0.00042057,
3193,Chamaecyparis thyoides,4.20E-07,
3193,Cornus,0.003048155,
3193,Cornus alternifolia,0.05484344,
3193,Cornus amomum,0.000542732,
3193,Cornus canadensis,0.01325776,
3193,Cornus florida,0.004367761,
3193,Cornus foemina ssp. racemosa,0.02089443,
3193,Cornus stolonifera,0.01017711,
3193,Corylus americana,0.0438904,
3193,Corylus cornuta,0.006639727,
3193,Crataegus,0.005786066,
3193,Fagus grandifolia,0.05205264,
3193,Fraxinus,0.005608588,
3193,Fraxinus americana,0.008555979,
3193,Fraxinus pennsylvanica,2.18E-06,
3193,Gleditsia triacanthos,2.85E-06,
3193,Hamamelis virginiana,0.02972306,
3193,Ilex,2.02E-06,
3193,Ilex coriacea,1.79E-08,
3193,Ilex glabra,1.79E-08,
3193,Ilex opaca,4.48E-06,
3193,Ilex verticillata,0.000133449,
3193,Juniperus horizontalis,2.17E-07,
3193,Juniperus virginiana,2.81E-05,
3193,Lindera benzoin,0.01771638,
3193,Liquidambar styraciflua,2.44E-06,
3193,Liriodendron tulipifera,1.13E-05,
3193,Magnolia acuminata,1.22E-06,
3193,Magnolia virginiana,5.81E-07,
3193,Myrica aspleniifolia,0.03263332,
3193,Myrica cerifera,2.18E-06,
3193,Myrica pensylvanica,0.01368588,
3193,Nyssa sylvatica,0.001912863,
3193,Ostrya virginiana,0.05860837,
3193,Oxydendrum arboreum,0.000551404,
3193,Picea glauca,0.01194132,
3193,Picea rubens,0.005990059,
3193,Pinus echinata,4.87E-06,
3193,Pinus rigida,7.22E-07,
3193,Pinus strobus,0.02188187,
3193,Pinus virginiana,6.83E-06,
3193,Populus deltoides,0.006140459,
3193,Populus tremuloides,0.002693826,
3193,Prunus,1.01E-06,
3193,Prunus maritima,1.01E-06,
3193,Prunus serotina,0.001708971,
3193,Prunus virginiana,0.000123334,
3193,Quercus alba,0.003310506,
3193,Quercus bicolor,6.10E-05,
3193,Quercus coccinea,0.000121252,
3193,Quercus laurifolia,3.65E-08,
3193,Quercus phellos,1.89E-06,
3193,Quercus prinus,0.000982295,
3193,Quercus rubra,0.03693467,
3193,Quercus stellata,4.88E-06,
3193,Quercus velutina,3.63E-05,
3193,Rhus aromatica,4.04E-06,
3193,Rhus copallinum,1.01E-06,
3193,Robinia pseudoacacia,4.90E-06,
3193,Salix,0.01925112,
3193,Salix nigra,6.10E-05,
3193,Sassafras albidum,0.002323317,
3193,Smilax,0.000807728,
3193,Smilax hispida,0.003482948,
3193,Smilax rotundifolia,0.002238085,
3193,Sorbus americana,2.93E-07,
3193,Thuja occidentalis,0.007316521,
3193,Tilia americana,0.000429409,
3193,Tsuga canadensis,0.001050439,
3193,Ulmus,8.15E-07,
3193,Ulmus alata,6.18E-07,
3193,Ulmus americana,0.001166711,
3194,Acer barbatum,0.001181228,
3194,Acer negundo,0.0012723,
3194,Acer rubrum,0.024839635,
3194,Acer saccharum,0.000616002,
3194,Aesculus californica,0.000125157,
3194,Aesculus flava,4.60E-05,
3194,Alnus glutinosa,2.22E-05,
3194,Betula nigra,0.003247328,
3194,Bumelia lanuginosa,1.20E-05,
3194,Carpinus caroliniana,0.007941105,
3194,Carya,0.017161732,
3194,Carya aquatica,0.00069869,
3194,Carya cordiformis,0.000239755,
3194,Carya glabra,0.007881555,
3194,Carya illinoensis,6.04E-05,
3194,Carya laciniosa,0.000470193,
3194,Carya ovata,0.002450112,
3194,Carya texana,0.001117096,
3194,Carya tomentosa,0.006456612,
3194,Castanea dentata,7.38E-06,
3194,Catalpa,7.25E-05,
3194,Celtis laevigata,0.004970644,
3194,Celtis occidentalis,0.000843102,
3194,Cercis canadensis,0.000764685,
3194,Cornus florida,0.017380058,
3194,Crataegus,0.001031769,
3194,Diospyros virginiana,0.002985446,
3194,Fagus grandifolia,0.008868137,
3194,Fraxinus americana,0.003542519,
3194,Fraxinus pennsylvanica,0.007475416,
3194,Gleditsia aquatica,4.60E-05,
3194,Gleditsia triacanthos,0.000374229,
3194,Juglans nigra,0.000383856,
3194,Juniperus virginiana,0.007612219,
3194,Liquidambar styraciflua,0.118156318,
3194,Liriodendron tulipifera,0.020379324,
3194,Maclura pomifera,0.000368251,
3194,Magnolia acuminata,0.000377257,
3194,Magnolia grandiflora,0.001392877,
3194,Magnolia macrophylla,0.000562586,
3194,Magnolia virginiana,0.008806335,
3194,Morus alba,4.61E-05,
3194,Morus rubra,0.001761904,
3194,Nyssa aquatica,0.004088644,
3194,Nyssa sylvatica,0.023274861,
3194,Nyssa sylvatica,0.003399815,
3194,Ostrya virginiana,0.005444486,
3194,Oxydendrum arboreum,0.008778307,
3194,Paulownia tomentosa,0.000183621,
3194,Persea borbonia,0.00049201,
3194,Pinus echinata,0.066961111,
3194,Pinus elliottii,0.016124373,
3194,Pinus glabra,0.001933102,
3194,Pinus palustris,0.01552188,
3194,Pinus taeda,0.301599034,
3194,Pinus virginiana,0.004037712,
3194,Platanus occidentalis,0.00334865,
3194,Populus,0.000190531,
3194,Prunus serotina,0.004697193,
3194,Quercus alba,0.039430445,
3194,Quercus bicolor,9.17E-05,
3194,Quercus coccinea,0.001950649,
3194,Quercus durandii,0.000167316,
3194,Quercus falcata,0.044431137,
3194,Quercus falcata,0.012613143,
3194,Quercus laevis,0.000578347,
3194,Quercus laurifolia,0.005433927,
3194,Quercus lyrata,0.003433977,
3194,Quercus marilandica,0.004139266,
3194,Quercus michauxii,0.004286939,
3194,Quercus muehlenbergii,0.000317629,
3194,Quercus nigra,0.052465101,
3194,Quercus nuttallii,0.000853118,
3194,Quercus phellos,0.009858135,
3194,Quercus prinus,0.003342594,
3194,Quercus rubra,0.002154766,
3194,Quercus shumardii,0.003457191,
3194,Quercus stellata,0.028929289,
3194,Quercus stellata,0.000554977,
3194,Quercus velutina,0.007784271,
3194,Quercus virginiana,0.000673146,
3194,Robinia pseudoacacia,0.000366542,
3194,Salix,0.001009486,
3194,Sassafras albidum,0.002248091,
3194,Taxodium distichum,0.004953563,
3194,Tilia americana,0.000344337,
3194,Tilia heterophylla,0.000438515,
3194,Ulmus alata,0.011892791,
3194,Ulmus americana,0.004162248,
3194,Ulmus crassifolia,0.000180593,
3194,Ulmus rubra,0.001963615,
3194,UNKNOWN Tree,0.000412351,
3194,UNKNOWN Umbellularia/Vaccinium,0.000957467,
3195,Abies balsamea,0.001854173,
3195,Acer barbatum,0.000693679,
3195,Acer negundo,0.000510443,
3195,Acer rubrum,0.038509717,
3195,Acer saccharinum,0.000106645,
3195,Acer saccharum,0.003310971,
3195,Acer spicatum,1.02E-05,
3195,Aesculus glabra,2.16E-05,
3195,Alnus glutinosa,0.000213775,
3195,Betula,8.73E-05,
3195,Betula nigra,6.82E-05,
3195,Betula papyrifera,0.001767039,
3195,Bumelia lanuginosa,7.07E-05,
3195,Carpinus caroliniana,0.005684434,
3195,Carya,0.010210312,
3195,Carya aquatica,7.62E-05,
3195,Carya cordiformis,0.000423673,
3195,Carya glabra,0.002339529,
3195,Carya illinoensis,8.07E-05,
3195,Carya ovata,0.001020159,
3195,Carya texana,0.002431996,
3195,Carya tomentosa,0.002760899,
3195,Celtis,0.00200275,
3195,Celtis laevigata,0.000544133,
3195,Celtis occidentalis,0.000220319,
3195,Cercis canadensis,0.000617331,
3195,Chamaecyparis thyoides,0.000932904,
3195,Cornus florida,0.009235114,
3195,Crataegus,0.000292547,
3195,Diospyros virginiana,0.001308101,
3195,Fagus grandifolia,0.003708467,
3195,Fraxinus,0.003776332,
3195,Fraxinus americana,0.002504708,
3195,Fraxinus nigra,0.000229166,
3195,Fraxinus pennsylvanica,0.001728259,
3195,Gleditsia triacanthos,7.03E-05,
3195,Gordonia lasianthus,0.005675829,
3195,Juglans cinerea,0.000373258,
3195,Juglans nigra,0.000257888,
3195,Juniperus virginiana,0.002009778,
3195,Larix laricina,6.79E-05,
3195,Liquidambar styraciflua,0.062893059,
3195,Liriodendron tulipifera,0.017805392,
3195,Maclura pomifera,0.000100586,
3195,Magnolia acuminata,7.07E-05,
3195,Magnolia grandiflora,0.002800407,
3195,Magnolia macrophylla,0.000141547,
3195,Magnolia virginiana,0.014142128,
3195,Morus,0.000151242,
3195,Morus alba,8.13E-05,
3195,Morus rubra,0.000371319,
3195,Nyssa aquatica,0.00559633,
3195,Nyssa ogeche,1.42E-05,
3195,Nyssa sylvatica,0.026854725,
3195,Nyssa sylvatica,0.014239563,
3195,Ostrya virginiana,0.002021049,
3195,Oxydendrum arboreum,0.00530148,
3195,Persea borbonia,0.00495052,
3195,Picea mariana,0.001511212,
3195,Pinus banksiana,0.008556705,
3195,Pinus clausa,0.003298125,
3195,Pinus echinata,0.041020363,
3195,Pinus elliottii,0.111255826,
3195,Pinus glabra,0.002332985,
3195,Pinus palustris,0.036365056,
3195,Pinus resinosa,0.005560943,
3195,Pinus rigida,0.004425656,
3195,Pinus serotina,0.010011079,
3195,Pinus strobus,0.000304181,
3195,Pinus taeda,0.261739647,
3195,Pinus virginiana,0.006750886,
3195,Platanus occidentalis,0.00212018,
3195,Populus balsamifera,0.002195196,
3195,Populus grandidentata,0.001060636,
3195,Populus tremuloides,0.00673804,
3195,Prunus americana,1.95E-05,
3195,Prunus serotina,0.004398995,
3195,Prunus virginiana,1.50E-05,
3195,Quercus alba,0.026582416,
3195,Quercus bicolor,0.000142396,
3195,Quercus coccinea,0.006677083,
3195,Quercus ellipsoidalis,0.000693679,
3195,Quercus falcata,0.020332642,
3195,Quercus falcata,0.003967081,
3195,Quercus imbricaria,0.000161543,
3195,Quercus laevis,0.003902125,
3195,Quercus laurifolia,0.020954819,
3195,Quercus lyrata,0.003027391,
3195,Quercus macrocarpa,0.000680348,
3195,Quercus marilandica,0.003349993,
3195,Quercus michauxii,0.002755325,
3195,Quercus muehlenbergii,0.000324904,
3195,Quercus nigra,0.038614423,
3195,Quercus palustris,7.19E-05,
3195,Quercus phellos,0.005608328,
3195,Quercus prinus,0.006858986,
3195,Quercus rubra,0.006609581,
3195,Quercus shumardii,0.000769179,
3195,Quercus stellata,0.02109673,
3195,Quercus stellata,0.001475946,
3195,Quercus stellata,7.59E-05,
3195,Quercus velutina,0.013121848,
3195,Quercus virginiana,0.006489605,
3195,Robinia pseudoacacia,0.000354111,
3195,Salix,0.000454091,
3195,Sassafras albidum,0.000973623,
3195,Taxodium distichum,0.013740148,
3195,Taxodium distichum,0.003811234,
3195,Tilia,6.40E-05,
3195,Tilia americana,0.000553465,
3195,Tsuga,0.000391437,
3195,Tsuga canadensis,0.000521108,
3195,Ulmus,0.001278531,
3195,Ulmus alata,0.005132545,
3195,Ulmus americana,0.001899619,
3195,Ulmus crassifolia,0.000141911,
3195,Ulmus rubra,0.000543648,
3195,UNKNOWN Tree,0.000460271,
3195,UNKNOWN Umbellularia/Vaccinium,0.000312907,
3196,Abies balsamea,0.000487537,
3196,Acer negundo,2.32E-07,
3196,Acer pensylvanicum,0.007451019,
3196,Acer rubrum,0.01565686,
3196,Acer saccharum,0.01992728,
3196,Acer spicatum,2.63E-05,
3196,Aesculus,2.51E-08,
3196,Alnus,0.01858397,
3196,Alnus glutinosa,0.000421363,
3196,Alnus rugosa,0.01933626,
3196,Asimina triloba,0.00159035,
3196,Betula alleghaniensis,0.000369204,
3196,Betula nigra,7.85E-09,
3196,Betula papyrifera,0.000262628,
3196,Betula populifolia,0.000271972,
3196,Carpinus caroliniana,0.004886082,
3196,Carya,0.001429134,
3196,Carya glabra,1.79E-06,
3196,Carya ovata,7.64E-09,
3196,Castanopsis,5.61E-09,
3196,Celtis,7.85E-09,
3196,Celtis occidentalis,5.67E-05,
3196,Cercis,1.83E-05,
3196,Cercis canadensis,0.000253124,
3196,Chamaecyparis thyoides,0.02214634,
3196,Cornus,0.002175,
3196,Cornus alternifolia,0.005241173,
3196,Cornus amomum,0.000369764,
3196,Cornus canadensis,0.001856455,
3196,Cornus florida,0.01389463,
3196,Cornus foemina ssp. racemosa,0.01140618,
3196,Cornus stolonifera,0.004914157,
3196,Corylus americana,0.04745337,
3196,Corylus cornuta,0.08546933,
3196,Crataegus,0.006421811,
3196,Diospyros virginiana,6.26E-06,
3196,Fagus grandifolia,0.007446164,
3196,Fraxinus,0.00633687,
3196,Fraxinus americana,0.000358238,
3196,Fraxinus nigra,1.47E-06,
3196,Fraxinus pennsylvanica,1.29E-07,
3196,Gleditsia triacanthos,5.81E-06,
3196,Hamamelis virginiana,0.01665037,
3196,Ilex,0.04535608,
3196,Ilex coriacea,1.51E-05,
3196,Ilex glabra,2.13E-05,
3196,Ilex opaca,0.0427638,
3196,Ilex verticillata,4.12E-05,
3196,Juglans nigra,3.85E-09,
3196,Juniperus horizontalis,0.000109057,
3196,Juniperus virginiana,0.03433162,
3196,Larix decidua,3.26E-08,
3196,Larix laricina,2.22E-05,
3196,Lindera benzoin,0.01875506,
3196,Liquidambar styraciflua,0.04535147,
3196,Liriodendron tulipifera,6.65E-06,
3196,Magnolia acuminata,7.58E-07,
3196,Magnolia virginiana,0.004278934,
3196,Myrica aspleniifolia,0.004604517,
3196,Myrica cerifera,0.04830948,
3196,Myrica pensylvanica,0.04374416,
3196,Nyssa sylvatica,0.001403322,
3196,Ostrya virginiana,0.002302556,
3196,Oxydendrum arboreum,0.000265372,
3196,Persea borbonia,6.26E-06,
3196,Picea glauca,0.00062124,
3196,Picea mariana,2.22E-05,
3196,Picea rubens,0.000200309,
3196,Pinus echinata,1.58E-06,
3196,Pinus rigida,4.43E-08,
3196,Pinus strobus,0.009295177,
3196,Pinus virginiana,1.25E-05,
3196,Populus deltoides,0.000574489,
3196,Populus tremuloides,0.001037522,
3196,Prunus,0.03448939,
3196,Prunus maritima,0.03448934,
3196,Prunus serotina,0.002268303,
3196,Prunus virginiana,5.70E-05,
3196,Quercus alba,0.005723598,
3196,Quercus bicolor,1.54E-05,
3196,Quercus coccinea,3.25E-05,
3196,Quercus falcata,1.12E-07,
3196,Quercus laurifolia,7.33E-08,
3196,Quercus marilandica,8.33E-10,
3196,Quercus phellos,0.04535082,
3196,Quercus prinus,0.000515828,
3196,Quercus rubra,0.01241579,
3196,Quercus stellata,9.94E-06,
3196,Quercus velutina,1.53E-05,
3196,Rhus aromatica,6.15E-06,
3196,Rhus copallinum,0.03427914,
3196,Robinia pseudoacacia,8.96E-06,
3196,Salix,0.005136734,
3196,Salix nigra,1.54E-05,
3196,Sassafras albidum,0.01351179,
3196,Smilax,0.1765533,
3196,Smilax hispida,0.004650895,
3196,Smilax rotundifolia,0.002534485,
3196,Sorbus americana,1.80E-08,
3196,Thuja occidentalis,0.000486779,
3196,Tilia americana,0.000229745,
3196,Tsuga canadensis,0.000249549,
3196,Ulmus,3.25E-07,
3196,Ulmus alata,7.81E-08,
3196,Ulmus americana,0.000315693,
3199,Abies balsamea,0.000735412,
3199,Acer negundo,1.60E-05,
3199,Acer pensylvanicum,0.01031048,
3199,Acer rubrum,0.03207155,
3199,Acer saccharum,0.005497893,
3199,Acer spicatum,6.90E-06,
3199,Aesculus,1.22E-06,
3199,Aesculus glabra,1.36E-06,
3199,Alnus,0.06242542,
3199,Alnus glutinosa,0.000240212,
3199,Alnus rugosa,0.01515299,
3199,Asimina triloba,0.01196066,
3199,Berchemia scandens,2.25E-08,
3199,Betula alleghaniensis,0.000206394,
3199,Betula lenta,4.59E-08,
3199,Betula nigra,0.000370293,
3199,Betula papyrifera,0.000188825,
3199,Betula populifolia,4.67E-05,
3199,Carpinus caroliniana,0.006343266,
3199,Carya,0.005126432,
3199,Carya cordiformis,2.83E-05,
3199,Carya glabra,5.41E-06,
3199,Carya ovata,1.22E-07,
3199,Castanea dentata,2.07E-08,
3199,Castanopsis,0.000293058,
3199,Celtis,0.000297317,
3199,Celtis occidentalis,8.60E-05,
3199,Cercis,0.000813336,
3199,Cercis canadensis,0.008136081,
3199,Chamaecyparis thyoides,0.03786452,
3199,Cornus,0.02620389,
3199,Cornus alternifolia,0.003132385,
3199,Cornus amomum,8.14E-05,
3199,Cornus canadensis,0.000311028,
3199,Cornus drummondii,2.19E-06,
3199,Cornus florida,0.08692971,
3199,Cornus foemina ssp. racemosa,0.00953132,
3199,Cornus stolonifera,0.01206154,
3199,Corylus,9.11E-05,
3199,Corylus americana,0.008543947,
3199,Corylus cornuta,0.006186179,
3199,Crataegus,0.001148871,
3199,Cupressus,2.01E-06,
3199,Cyrilla racemiflora,0.002190091,
3199,Diospyros,0.000295023,
3199,Diospyros virginiana,0.01140443,
3199,Fagus grandifolia,0.005410285,
3199,Fraxinus,0.001187325,
3199,Fraxinus americana,0.000140309,
3199,Fraxinus nigra,4.06E-07,
3199,Fraxinus pennsylvanica,2.43E-05,
3199,Gleditsia triacanthos,0.000269514,
3199,Gordonia lasianthus,0.001650932,
3199,Halesia carolina,2.07E-08,
3199,Hamamelis virginiana,0.008816068,
3199,Ilex,0.01436682,
3199,Ilex coriacea,0.02348056,
3199,Ilex glabra,0.01922292,
3199,Ilex opaca,0.07856995,
3199,Ilex verticillata,0.00036309,
3199,Ilex vomitoria,7.07E-05,
3199,Juglans nigra,8.06E-05,
3199,Juniperus horizontalis,1.47E-05,
3199,Juniperus virginiana,0.008671462,
3199,Larix decidua,6.88E-08,
3199,Larix laricina,6.39E-06,
3199,Lindera benzoin,0.009298927,
3199,Liquidambar styraciflua,0.01245349,
3199,Liriodendron tulipifera,0.000305033,
3199,Maclura pomifera,2.79E-07,
3199,Magnolia acuminata,2.54E-06,
3199,Magnolia virginiana,0.02986668,
3199,Morus rubra,1.56E-07,
3199,Myrica aspleniifolia,0.001041361,
3199,Myrica cerifera,0.05314924,
3199,Myrica pensylvanica,0.008395291,
3199,Nyssa sylvatica,0.005265358,
3199,Ostrya virginiana,0.01465727,
3199,Oxydendrum arboreum,0.03721123,
3199,Persea borbonia,0.005864281,
3199,Picea glauca,0.001249406,
3199,Picea mariana,6.46E-06,
3199,Picea rubens,0.000174305,
3199,Pinus echinata,0.000173705,
3199,Pinus palustris,6.34E-08,
3199,Pinus resinosa,1.61E-09,
3199,Pinus rigida,5.27E-08,
3199,Pinus serotina,2.01E-06,
3199,Pinus strobus,0.01707637,
3199,Pinus taeda,0.000189745,
3199,Pinus virginiana,0.001062447,
3199,Populus deltoides,9.55E-05,
3199,Populus tremuloides,0.004517792,
3199,Prunus,0.003958262,
3199,Prunus americana,0.001532747,
3199,Prunus maritima,0.003502032,
3199,Prunus serotina,0.01870353,
3199,Prunus virginiana,0.000366281,
3199,Quercus,2.81E-05,
3199,Quercus alba,0.00435166,
3199,Quercus bicolor,0.000227142,
3199,Quercus coccinea,0.000470948,
3199,Quercus falcata,0.00340388,
3199,Quercus incana,1.47E-07,
3199,Quercus laevis,0.001907111,
3199,Quercus laurifolia,0.000137175,
3199,Quercus marilandica,0.000936231,
3199,Quercus nigra,7.75E-07,
3199,Quercus phellos,0.01204393,
3199,Quercus prinus,0.00191557,
3199,Quercus pumila,0.000231581,
3199,Quercus rubra,0.005644849,
3199,Quercus stellata,0.000393707,
3199,Quercus velutina,0.000624617,
3199,Rhus,0.002623749,
3199,Rhus aromatica,2.14E-05,
3199,Rhus copallinum,0.003471819,
3199,Rhus glabra,5.64E-08,
3199,Robinia pseudoacacia,0.000432023,
3199,Salix,0.01395685,
3199,Salix nigra,0.001833527,
3199,Sassafras albidum,0.06516682,
3199,Smilax,0.09849734,
3199,Smilax hispida,0.005179517,
3199,Smilax rotundifolia,0.01154872,
3199,Sorbus americana,8.25E-07,
3199,Taxodium distichum,4.91E-10,
3199,Thuja occidentalis,0.000734613,
3199,Tilia americana,0.000363193,
3199,Tsuga canadensis,4.66E-05,
3199,Ulmus,8.21E-05,
3199,Ulmus alata,0.004405527,
3199,Ulmus americana,0.000508259,
3199,Ulmus rubra,2.80E-08,
3200,Abies grandis,0.038750476,
3200,Acer macrophyllum,0.004201526,
3200,Alnus rubra,0.00825563,
3200,Arbutus menziesii,0.054057789,
3200,Pinus ponderosa,0.26441971,
3200,Populus trichocarpa,0.009355152,
3200,Prunus,0.007748867,
3200,Pseudotsuga menziesii,0.460229855,
3200,Quercus garryana,0.088437819,
3200,Quercus kelloggii,0.010943009,
3200,Thuja plicata,0.018188184,
3200,Tsuga heterophylla,0.012868708,
3200,UNKNOWN Tree,0.022543274,
3201,Calocedrus decurrens,0.096931977,
3201,Juniperus occidentalis,0.007479414,
3201,Pinus lambertiana,0.025195844,
3201,Pinus ponderosa,0.257604585,
3201,Pinus sabiniana,0.013757192,
3201,Pseudotsuga menziesii,0.2265084,
3201,Quercus douglasii,0.062107639,
3201,Quercus garryana,0.106298576,
3201,Quercus kelloggii,0.204116374,
3202,Juniperus occidentalis,0.978014914,
3202,Pinus ponderosa,0.021985086,
3203,Abies concolor,0.104667182,
3203,Calocedrus decurrens,0.073209865,
3203,Juniperus occidentalis,0.076211633,
3203,Pinus jeffreyi,0.344412402,
3203,Pinus ponderosa,0.39410111,
3203,Pseudotsuga menziesii,0.004754437,
3203,Quercus kelloggii,0.00264337,
3204,Juniperus monosperma,0.991258867,
3204,Pinus edulis,0.008741133,
3205,Abies amabilis,0.033390377,
3205,Chamaecyparis nootkatensis,0.099255781,
3205,Tsuga mertensiana,0.867353842,
3206,Abies amabilis,5.50E-07,
